date,year,month,day,sales,region
2020-02-17,2020,2,17,1722.0,east
2020-02-17,2020,2,17,1743.0,west
2020-02-18,2020,2,18,1668.0,north
2020-02-18,2020,2,18,1620.0,south
2020-02-18,2020,2,18,1704.0,east
2020-02-18,2020,2,18,1683.0,west
2020-02-19,2020,2,19,1551.0,north
2020-02-19,2020,2,19,1650.0,south
2020-02-19,2020,2,19,1689.0,east
2020-02-19,2020,2,19,1638.0,west
2020-02-20,2020,2,20,1518.0,north
2020-02-20,2020,2,20,1593.0,south
2020-02-20,2020,2,20,1632.0,east
2020-02-20,2020,2,20,1602.0,west
2020-02-21,2020,2,21,1761.0,north
2020-02-21,2020,2,21,1755.0,south
2020-02-21,2020,2,21,1581.0,east
2020-02-21,2020,2,21,1794.0,west
2020-02-22,2020,2,22,1545.0,north
2020-02-22,2020,2,22,1689.0,south
2020-02-22,2020,2,22,1632.0,east
2020-02-22,2020,2,22,1668.0,west
2020-02-23,2020,2,23,1638.0,north
2020-02-23,2020,2,23,1602.0,south
2020-02-23,2020,2,23,1686.0,east
2020-02-23,2020,2,23,1776.0,west
2020-02-24,2020,2,24,1593.0,north
2020-02-24,2020,2,24,1734.0,south
2020-02-24,2020,2,24,1608.0,east
2020-02-24,2020,2,24,1617.0,west
2020-02-25,2020,2,25,1656.0,north
2020-02-25,2020,2,25,1722.0,south
2020-02-25,2020,2,25,1566.0,east
2020-02-25,2020,2,25,1548.0,west
2020-02-26,2020,2,26,1545.0,north
2020-02-26,2020,2,26,1521.0,south
2020-02-26,2020,2,26,1728.0,east
2020-02-26,2020,2,26,1668.0,west
2020-02-27,2020,2,27,1698.0,north
2020-02-27,2020,2,27,1599.0,south
2020-02-27,2020,2,27,1581.0,east
2020-02-27,2020,2,27,1527.0,west
2020-02-28,2020,2,28,1509.0,north
2020-02-28,2020,2,28,1686.0,south
2020-02-28,2020,2,28,1590.0,east
2020-02-28,2020,2,28,1689.0,west
2020-02-29,2020,2,29,1671.0,north
2020-02-29,2020,2,29,1728.0,south
2020-02-29,2020,2,29,1524.0,east
2020-02-29,2020,2,29,1656.0,west
2020-03-01,2020,3,1,1593.0,north
2020-03-01,2020,3,1,1626.0,south
2020-03-01,2020,3,1,1626.0,east
2020-03-01,2020,3,1,1692.0,west
2020-03-02,2020,3,2,1509.0,north
2020-03-02,2020,3,2,1788.0,south
2020-03-02,2020,3,2,1572.0,east
2020-03-02,2020,3,2,1569.0,west
2020-03-03,2020,3,3,1632.0,north
2020-03-03,2020,3,3,1548.0,south
2020-03-03,2020,3,3,1623.0,east
2020-03-03,2020,3,3,1506.0,west
2020-03-04,2020,3,4,1773.0,north
2020-03-04,2020,3,4,1677.0,south
2020-03-04,2020,3,4,1638.0,east
2020-03-04,2020,3,4,1569.0,west
2020-03-05,2020,3,5,1794.0,north
2020-03-05,2020,3,5,1764.0,south
2020-03-05,2020,3,5,1530.0,east
2020-03-05,2020,3,5,1770.0,west
2020-03-06,2020,3,6,1623.0,north
2020-03-06,2020,3,6,1734.0,south
2020-03-06,2020,3,6,1698.0,east
2020-03-06,2020,3,6,1503.0,west
2020-03-07,2020,3,7,1641.0,north
2020-03-07,2020,3,7,1581.0,south
2020-03-07,2020,3,7,1797.0,east
2020-03-07,2020,3,7,1674.0,west
2020-03-08,2020,3,8,1701.0,north
2020-03-08,2020,3,8,1590.0,south
2020-03-08,2020,3,8,1599.0,east
2020-03-08,2020,3,8,1791.0,west
2020-03-09,2020,3,9,1719.0,north
2020-03-09,2020,3,9,1776.0,south
2020-03-09,2020,3,9,1542.0,east
2020-03-09,2020,3,9,1740.0,west
2020-03-10,2020,3,10,1644.0,north
2020-03-10,2020,3,10,1653.0,south
2020-03-10,2020,3,10,1797.0,east
2020-03-10,2020,3,10,1740.0,west
2020-03-11,2020,3,11,1605.0,north
2020-03-11,2020,3,11,1584.0,south
2020-03-11,2020,3,11,1662.0,east
2020-03-11,2020,3,11,1572.0,west
2020-03-12,2020,3,12,1635.0,north
2020-03-12,2020,3,12,1548.0,south
2020-03-12,2020,3,12,1680.0,east
2020-03-12,2020,3,12,1767.0,west
2020-03-13,2020,3,13,1554.0,north
2020-03-13,2020,3,13,1686.0,south
2020-03-13,2020,3,13,1749.0,east
2020-03-13,2020,3,13,1554.0,west
2020-03-14,2020,3,14,1662.0,north
2020-03-14,2020,3,14,1557.0,south
2020-03-14,2020,3,14,1755.0,east
2020-03-14,2020,3,14,1758.0,west
2020-03-15,2020,3,15,1500.0,north
2020-03-15,2020,3,15,1665.0,south
2020-03-15,2020,3,15,1761.0,east
2020-03-15,2020,3,15,1626.0,west
2020-03-16,2020,3,16,1650.0,north
2020-03-16,2020,3,16,1722.0,south
2020-03-16,2020,3,16,1641.0,east
2020-03-16,2020,3,16,1611.0,west
2020-03-17,2020,3,17,1701.0,north
2020-03-17,2020,3,17,1701.0,south
2020-03-17,2020,3,17,1794.0,east
2020-03-17,2020,3,17,1509.0,west
2020-03-18,2020,3,18,1566.0,north
2020-03-18,2020,3,18,1716.0,south
2020-03-18,2020,3,18,1701.0,east
2020-03-18,2020,3,18,1605.0,west
2020-03-19,2020,3,19,1581.0,north
2020-03-19,2020,3,19,1797.0,south
2020-03-19,2020,3,19,1725.0,east
2020-03-19,2020,3,19,1554.0,west
2020-03-20,2020,3,20,1665.0,north
2020-03-20,2020,3,20,1641.0,south
2020-03-20,2020,3,20,1677.0,east
2020-03-20,2020,3,20,1707.0,west
2020-03-21,2020,3,21,1575.0,north
2020-03-21,2020,3,21,1674.0,south
2020-03-21,2020,3,21,1707.0,east
2020-03-21,2020,3,21,1710.0,west
2020-03-22,2020,3,22,1644.0,north
2020-03-22,2020,3,22,1668.0,south
2020-03-22,2020,3,22,1674.0,east
2020-03-22,2020,3,22,1737.0,west
2020-03-23,2020,3,23,1767.0,north
2020-03-23,2020,3,23,1620.0,south
2020-03-23,2020,3,23,1593.0,east
2020-03-23,2020,3,23,1542.0,west
2020-03-24,2020,3,24,1548.0,north
2020-03-24,2020,3,24,1662.0,south
2020-03-24,2020,3,24,1740.0,east
2020-03-24,2020,3,24,1572.0,west
2020-03-25,2020,3,25,1779.0,north
2020-03-25,2020,3,25,1770.0,south
2020-03-25,2020,3,25,1623.0,east
2020-03-25,2020,3,25,1575.0,west
2020-03-26,2020,3,26,1785.0,north
2020-03-26,2020,3,26,1671.0,south
2020-03-26,2020,3,26,1749.0,east
2020-03-26,2020,3,26,1791.0,west
2020-03-27,2020,3,27,1713.0,north
2020-03-27,2020,3,27,1623.0,south
2020-03-27,2020,3,27,1605.0,east
2020-03-27,2020,3,27,1566.0,west
2020-03-28,2020,3,28,1569.0,north
2020-03-28,2020,3,28,1605.0,south
2020-03-28,2020,3,28,1728.0,east
2020-03-28,2020,3,28,1665.0,west
2020-03-29,2020,3,29,1782.0,north
2020-03-29,2020,3,29,1800.0,south
2020-03-29,2020,3,29,1518.0,east
2020-03-29,2020,3,29,1800.0,west
2020-03-30,2020,3,30,1515.0,north
2020-03-30,2020,3,30,1764.0,south
2020-03-30,2020,3,30,1632.0,east
2020-03-30,2020,3,30,1608.0,west
2020-03-31,2020,3,31,1794.0,north
2020-03-31,2020,3,31,1635.0,south
2020-03-31,2020,3,31,1572.0,east
2020-03-31,2020,3,31,1629.0,west
2020-04-01,2020,4,1,1557.0,north
2020-04-01,2020,4,1,1536.0,south
2020-04-01,2020,4,1,1587.0,east
2020-04-01,2020,4,1,1728.0,west
2020-04-02,2020,4,2,1779.0,north
2020-04-02,2020,4,2,1773.0,south
2020-04-02,2020,4,2,1794.0,east
2020-04-02,2020,4,2,1503.0,west
2020-04-03,2020,4,3,1767.0,north
2020-04-03,2020,4,3,1743.0,south
2020-04-03,2020,4,3,1560.0,east
2020-04-03,2020,4,3,1746.0,west
2020-04-04,2020,4,4,1731.0,north
2020-04-04,2020,4,4,1692.0,south
2020-04-04,2020,4,4,1722.0,east
2020-04-04,2020,4,4,1563.0,west
2020-04-05,2020,4,5,1797.0,north
2020-04-05,2020,4,5,1755.0,south
2020-04-05,2020,4,5,1611.0,east
2020-04-05,2020,4,5,1635.0,west
2020-04-06,2020,4,6,1752.0,north
2020-04-06,2020,4,6,1749.0,south
2020-04-06,2020,4,6,1782.0,east
2020-04-06,2020,4,6,1521.0,west
2020-04-07,2020,4,7,1752.0,north
2020-04-07,2020,4,7,1686.0,south
2020-04-07,2020,4,7,1500.0,east
2020-04-07,2020,4,7,1785.0,west
2020-04-08,2020,4,8,1611.0,north
2020-04-08,2020,4,8,1794.0,south
2020-04-08,2020,4,8,1734.0,east
2020-04-08,2020,4,8,1659.0,west
2020-04-09,2020,4,9,1650.0,north
2020-04-09,2020,4,9,1587.0,south
2020-04-09,2020,4,9,1629.0,east
2020-04-09,2020,4,9,1506.0,west
2020-04-10,2020,4,10,1794.0,north
2020-04-10,2020,4,10,1551.0,south
2020-04-10,2020,4,10,1503.0,east
2020-04-10,2020,4,10,1776.0,west
2020-04-11,2020,4,11,1659.0,north
2020-04-11,2020,4,11,1590.0,south
2020-04-11,2020,4,11,1515.0,east
2020-04-11,2020,4,11,1506.0,west
2020-04-12,2020,4,12,1722.0,north
2020-04-12,2020,4,12,1512.0,south
2020-04-12,2020,4,12,1773.0,east
2020-04-12,2020,4,12,1635.0,west
2020-04-13,2020,4,13,1548.0,north
2020-04-13,2020,4,13,1692.0,south
2020-04-13,2020,4,13,1698.0,east
2020-04-13,2020,4,13,1755.0,west
2020-04-14,2020,4,14,1521.0,north
2020-04-14,2020,4,14,1593.0,south
2020-04-14,2020,4,14,1644.0,east
2020-04-14,2020,4,14,1587.0,west
2020-04-15,2020,4,15,1800.0,north
2020-04-15,2020,4,15,1788.0,south
2020-04-15,2020,4,15,1764.0,east
2020-04-15,2020,4,15,1650.0,west
2020-04-16,2020,4,16,1704.0,north
2020-04-16,2020,4,16,1659.0,south
2020-04-16,2020,4,16,1644.0,east
2020-04-16,2020,4,16,1500.0,west
2020-04-17,2020,4,17,1734.0,north
2020-04-17,2020,4,17,1617.0,south
2020-04-17,2020,4,17,1584.0,east
2020-04-17,2020,4,17,1569.0,west
2020-04-18,2020,4,18,1623.0,north
2020-04-18,2020,4,18,1500.0,south
2020-04-18,2020,4,18,1578.0,east
2020-04-18,2020,4,18,1590.0,west
2020-04-19,2020,4,19,1761.0,north
2020-04-19,2020,4,19,1728.0,south
2020-04-19,2020,4,19,1716.0,east
2020-04-19,2020,4,19,1704.0,west
2020-04-20,2020,4,20,1665.0,north
2020-04-20,2020,4,20,1515.0,south
2020-04-20,2020,4,20,1725.0,east
2020-04-20,2020,4,20,1695.0,west
2020-04-21,2020,4,21,1755.0,north
2020-04-21,2020,4,21,1521.0,south
2020-04-21,2020,4,21,1629.0,east
2020-04-21,2020,4,21,1686.0,west
2020-04-22,2020,4,22,1614.0,north
2020-04-22,2020,4,22,1614.0,south
2020-04-22,2020,4,22,1569.0,east
2020-04-22,2020,4,22,1527.0,west
2020-04-23,2020,4,23,1764.0,north
2020-04-23,2020,4,23,1524.0,south
2020-04-23,2020,4,23,1611.0,east
2020-04-23,2020,4,23,1785.0,west
2020-04-24,2020,4,24,1716.0,north
2020-04-24,2020,4,24,1692.0,south
2020-04-24,2020,4,24,1506.0,east
2020-04-24,2020,4,24,1533.0,west
2020-04-25,2020,4,25,1638.0,north
2020-04-25,2020,4,25,1638.0,south
2020-04-25,2020,4,25,1755.0,east
2020-04-25,2020,4,25,1545.0,west
2020-04-26,2020,4,26,1512.0,north
2020-04-26,2020,4,26,1593.0,south
2020-04-26,2020,4,26,1674.0,east
2020-04-26,2020,4,26,1719.0,west
2020-04-27,2020,4,27,1530.0,north
2020-04-27,2020,4,27,1593.0,south
2020-04-27,2020,4,27,1641.0,east
2020-04-27,2020,4,27,1575.0,west
2020-04-28,2020,4,28,1788.0,north
2020-04-28,2020,4,28,1749.0,south
2020-04-28,2020,4,28,1581.0,east
2020-04-28,2020,4,28,1524.0,west
2020-04-29,2020,4,29,1680.0,north
2020-04-29,2020,4,29,1674.0,south
2020-04-29,2020,4,29,1773.0,east
2020-04-29,2020,4,29,1674.0,west
2020-04-30,2020,4,30,1779.0,north
2020-04-30,2020,4,30,1569.0,south
2020-04-30,2020,4,30,1590.0,east
2020-04-30,2020,4,30,1689.0,west
2020-05-01,2020,5,1,1755.0,north
2020-05-01,2020,5,1,1752.0,south
2020-05-01,2020,5,1,1641.0,east
2020-05-01,2020,5,1,1605.0,west
2020-05-02,2020,5,2,1587.0,north
2020-05-02,2020,5,2,1521.0,south
2020-05-02,2020,5,2,1605.0,east
2020-05-02,2020,5,2,1557.0,west
2020-05-03,2020,5,3,1680.0,north
2020-05-03,2020,5,3,1566.0,south
2020-05-03,2020,5,3,1719.0,east
2020-05-03,2020,5,3,1563.0,west
2020-05-04,2020,5,4,1569.0,north
2020-05-04,2020,5,4,1608.0,south
2020-05-04,2020,5,4,1578.0,east
2020-05-04,2020,5,4,1641.0,west
2020-05-05,2020,5,5,1587.0,north
2020-05-05,2020,5,5,1674.0,south
2020-05-05,2020,5,5,1500.0,east
2020-05-05,2020,5,5,1686.0,west
2020-05-06,2020,5,6,1521.0,north
2020-05-06,2020,5,6,1683.0,south
2020-05-06,2020,5,6,1767.0,east
2020-05-06,2020,5,6,1776.0,west
2020-05-07,2020,5,7,1557.0,north
2020-05-07,2020,5,7,1623.0,south
2020-05-07,2020,5,7,1557.0,east
2020-05-07,2020,5,7,1746.0,west
2020-05-08,2020,5,8,1680.0,north
2020-05-08,2020,5,8,1587.0,south
2020-05-08,2020,5,8,1695.0,east
2020-05-08,2020,5,8,1629.0,west
2020-05-09,2020,5,9,1674.0,north
2020-05-09,2020,5,9,1620.0,south
2020-05-09,2020,5,9,1560.0,east
2020-05-09,2020,5,9,1590.0,west
2020-05-10,2020,5,10,1623.0,north
2020-05-10,2020,5,10,1689.0,south
2020-05-10,2020,5,10,1656.0,east
2020-05-10,2020,5,10,1695.0,west
2020-05-11,2020,5,11,1674.0,north
2020-05-11,2020,5,11,1554.0,south
2020-05-11,2020,5,11,1680.0,east
2020-05-11,2020,5,11,1575.0,west
2020-05-12,2020,5,12,1500.0,north
2020-05-12,2020,5,12,1791.0,south
2020-05-12,2020,5,12,1614.0,east
2020-05-12,2020,5,12,1695.0,west
2020-05-13,2020,5,13,1767.0,north
2020-05-13,2020,5,13,1725.0,south
2020-05-13,2020,5,13,1701.0,east
2020-05-13,2020,5,13,1629.0,west
2020-05-14,2020,5,14,1656.0,north
2020-05-14,2020,5,14,1713.0,south
2020-05-14,2020,5,14,1737.0,east
2020-05-14,2020,5,14,1671.0,west
2020-05-15,2020,5,15,1533.0,north
2020-05-15,2020,5,15,1644.0,south
2020-05-15,2020,5,15,1560.0,east
2020-05-15,2020,5,15,1740.0,west
2020-05-16,2020,5,16,1767.0,north
2020-05-16,2020,5,16,1791.0,south
2020-05-16,2020,5,16,1509.0,east
2020-05-16,2020,5,16,1614.0,west
2020-05-17,2020,5,17,1566.0,north
2020-05-17,2020,5,17,1758.0,south
2020-05-17,2020,5,17,1668.0,east
2020-05-17,2020,5,17,1707.0,west
2020-05-18,2020,5,18,1638.0,north
2020-05-18,2020,5,18,1596.0,south
2020-05-18,2020,5,18,1767.0,east
2020-05-18,2020,5,18,1683.0,west
2020-05-19,2020,5,19,1641.0,north
2020-05-19,2020,5,19,1713.0,south
2020-05-19,2020,5,19,1515.0,east
2020-05-19,2020,5,19,1602.0,west
2020-05-20,2020,5,20,1575.0,north
2020-05-20,2020,5,20,1791.0,south
2020-05-20,2020,5,20,1545.0,east
2020-05-20,2020,5,20,1686.0,west
2020-05-21,2020,5,21,1587.0,north
2020-05-21,2020,5,21,1791.0,south
2020-05-21,2020,5,21,1653.0,east
2020-05-21,2020,5,21,1671.0,west
2020-05-22,2020,5,22,1542.0,north
2020-05-22,2020,5,22,1686.0,south
2020-05-22,2020,5,22,1569.0,east
2020-05-22,2020,5,22,1518.0,west
2020-05-23,2020,5,23,1620.0,north
2020-05-23,2020,5,23,1536.0,south
2020-05-23,2020,5,23,1713.0,east
2020-05-23,2020,5,23,1788.0,west
2020-05-24,2020,5,24,1773.0,north
2020-05-24,2020,5,24,1785.0,south
2020-05-24,2020,5,24,1509.0,east
2020-05-24,2020,5,24,1713.0,west
2020-05-25,2020,5,25,1536.0,north
2020-05-25,2020,5,25,1704.0,south
2020-05-25,2020,5,25,1563.0,east
2020-05-25,2020,5,25,1539.0,west
2020-05-26,2020,5,26,1545.0,north
2020-05-26,2020,5,26,1530.0,south
2020-05-26,2020,5,26,1758.0,east
2020-05-26,2020,5,26,1656.0,west
2020-05-27,2020,5,27,1563.0,north
2020-05-27,2020,5,27,1758.0,south
2020-05-27,2020,5,27,1656.0,east
2020-05-27,2020,5,27,1707.0,west
2020-05-28,2020,5,28,1581.0,north
2020-05-28,2020,5,28,1569.0,south
2020-05-28,2020,5,28,1533.0,east
2020-05-28,2020,5,28,1566.0,west
2020-05-29,2020,5,29,1722.0,north
2020-05-29,2020,5,29,1602.0,south
2020-05-29,2020,5,29,1698.0,east
2020-05-29,2020,5,29,1566.0,west
2020-05-30,2020,5,30,1599.0,north
2020-05-30,2020,5,30,1788.0,south
2020-05-30,2020,5,30,1743.0,east
2020-05-30,2020,5,30,1647.0,west
2020-05-31,2020,5,31,1566.0,north
2020-05-31,2020,5,31,1608.0,south
2020-05-31,2020,5,31,1791.0,east
2020-05-31,2020,5,31,1764.0,west
2020-06-01,2020,6,1,1752.0,north
2020-06-01,2020,6,1,1608.0,south
2020-06-01,2020,6,1,1554.0,east
2020-06-01,2020,6,1,1710.0,west
2020-06-02,2020,6,2,1677.0,north
2020-06-02,2020,6,2,1794.0,south
2020-06-02,2020,6,2,1800.0,east
2020-06-02,2020,6,2,1767.0,west
2020-06-03,2020,6,3,1782.0,north
2020-06-03,2020,6,3,1584.0,south
2020-06-03,2020,6,3,1545.0,east
2020-06-03,2020,6,3,1617.0,west
2020-06-04,2020,6,4,1644.0,north
2020-06-04,2020,6,4,1527.0,south
2020-06-04,2020,6,4,1707.0,east
2020-06-04,2020,6,4,1773.0,west
2020-06-05,2020,6,5,1587.0,north
2020-06-05,2020,6,5,1632.0,south
2020-06-05,2020,6,5,1569.0,east
2020-06-05,2020,6,5,1566.0,west
2020-06-06,2020,6,6,1683.0,north
2020-06-06,2020,6,6,1689.0,south
2020-06-06,2020,6,6,1704.0,east
2020-06-06,2020,6,6,1749.0,west
2020-06-07,2020,6,7,1620.0,north
2020-06-07,2020,6,7,1650.0,south
2020-06-07,2020,6,7,1743.0,east
2020-06-07,2020,6,7,1674.0,west
2020-06-08,2020,6,8,1527.0,north
2020-06-08,2020,6,8,1638.0,south
2020-06-08,2020,6,8,1584.0,east
2020-06-08,2020,6,8,1695.0,west
2020-06-09,2020,6,9,1503.0,north
2020-06-09,2020,6,9,1569.0,south
2020-06-09,2020,6,9,1572.0,east
2020-06-09,2020,6,9,1593.0,west
2020-06-10,2020,6,10,1761.0,north
2020-06-10,2020,6,10,1512.0,south
2020-06-10,2020,6,10,1617.0,east
2020-06-10,2020,6,10,1593.0,west
2020-06-11,2020,6,11,1590.0,north
2020-06-11,2020,6,11,1611.0,south
2020-06-11,2020,6,11,1719.0,east
2020-06-11,2020,6,11,1719.0,west
2020-06-12,2020,6,12,1512.0,north
2020-06-12,2020,6,12,1776.0,south
2020-06-12,2020,6,12,1575.0,east
2020-06-12,2020,6,12,1746.0,west
2020-06-13,2020,6,13,1581.0,north
2020-06-13,2020,6,13,1689.0,south
2020-06-13,2020,6,13,1776.0,east
2020-06-13,2020,6,13,1560.0,west
2020-06-14,2020,6,14,1734.0,north
2020-06-14,2020,6,14,1788.0,south
2020-06-14,2020,6,14,1743.0,east
2020-06-14,2020,6,14,1719.0,west
2020-06-15,2020,6,15,1542.0,north
2020-06-15,2020,6,15,1758.0,south
2020-06-15,2020,6,15,1674.0,east
2020-06-15,2020,6,15,1584.0,west
2020-06-16,2020,6,16,1668.0,north
2020-06-16,2020,6,16,1620.0,south
2020-06-16,2020,6,16,1695.0,east
2020-06-16,2020,6,16,1638.0,west
2020-06-17,2020,6,17,1554.0,north
2020-06-17,2020,6,17,1659.0,south
2020-06-17,2020,6,17,1734.0,east
2020-06-17,2020,6,17,1527.0,west
2020-06-18,2020,6,18,1611.0,north
2020-06-18,2020,6,18,1734.0,south
2020-06-18,2020,6,18,1743.0,east
2020-06-18,2020,6,18,1557.0,west
2020-06-19,2020,6,19,1800.0,north
2020-06-19,2020,6,19,1536.0,south
2020-06-19,2020,6,19,1578.0,east
2020-06-19,2020,6,19,1515.0,west
2020-06-20,2020,6,20,1647.0,north
2020-06-20,2020,6,20,1641.0,south
2020-06-20,2020,6,20,1614.0,east
2020-06-20,2020,6,20,1518.0,west
2020-06-21,2020,6,21,1755.0,north
2020-06-21,2020,6,21,1620.0,south
2020-06-21,2020,6,21,1725.0,east
2020-06-21,2020,6,21,1668.0,west
2020-06-22,2020,6,22,1761.0,north
2020-06-22,2020,6,22,1542.0,south
2020-06-22,2020,6,22,1539.0,east
2020-06-22,2020,6,22,1524.0,west
2020-06-23,2020,6,23,1767.0,north
2020-06-23,2020,6,23,1581.0,south
2020-06-23,2020,6,23,1770.0,east
2020-06-23,2020,6,23,1758.0,west
2020-06-24,2020,6,24,1617.0,north
2020-06-24,2020,6,24,1518.0,south
2020-06-24,2020,6,24,1791.0,east
2020-06-24,2020,6,24,1695.0,west
2020-06-25,2020,6,25,1503.0,north
2020-06-25,2020,6,25,1794.0,south
2020-06-25,2020,6,25,1638.0,east
2020-06-25,2020,6,25,1536.0,west
2020-06-26,2020,6,26,1707.0,north
2020-06-26,2020,6,26,1578.0,south
2020-06-26,2020,6,26,1719.0,east
2020-06-26,2020,6,26,1728.0,west
2020-06-27,2020,6,27,1644.0,north
2020-06-27,2020,6,27,1527.0,south
2020-06-27,2020,6,27,1578.0,east
2020-06-27,2020,6,27,1623.0,west
2020-06-28,2020,6,28,1608.0,north
2020-06-28,2020,6,28,1779.0,south
2020-06-28,2020,6,28,1689.0,east
2020-06-28,2020,6,28,1629.0,west
2020-06-29,2020,6,29,1722.0,north
2020-06-29,2020,6,29,1662.0,south
2020-06-29,2020,6,29,1662.0,east
2020-06-29,2020,6,29,1503.0,west
2020-06-30,2020,6,30,1794.0,north
2020-06-30,2020,6,30,1572.0,south
2020-06-30,2020,6,30,1668.0,east
2020-06-30,2020,6,30,1647.0,west
2020-07-01,2020,7,1,1632.0,north
2020-07-01,2020,7,1,1578.0,south
2020-07-01,2020,7,1,1650.0,east
2020-07-01,2020,7,1,1797.0,west
2020-07-02,2020,7,2,1734.0,north
2020-07-02,2020,7,2,1734.0,south
2020-07-02,2020,7,2,1581.0,east
2020-07-02,2020,7,2,1665.0,west
2020-07-03,2020,7,3,1695.0,north
2020-07-03,2020,7,3,1701.0,south
2020-07-03,2020,7,3,1584.0,east
2020-07-03,2020,7,3,1518.0,west
2020-07-04,2020,7,4,1737.0,north
2020-07-04,2020,7,4,1656.0,south
2020-07-04,2020,7,4,1695.0,east
2020-07-04,2020,7,4,1563.0,west
2020-07-05,2020,7,5,1788.0,north
2020-07-05,2020,7,5,1746.0,south
2020-07-05,2020,7,5,1647.0,east
2020-07-05,2020,7,5,1527.0,west
2020-07-06,2020,7,6,1548.0,north
2020-07-06,2020,7,6,1572.0,south
2020-07-06,2020,7,6,1569.0,east
2020-07-06,2020,7,6,1527.0,west
2020-07-07,2020,7,7,1500.0,north
2020-07-07,2020,7,7,1791.0,south
2020-07-07,2020,7,7,1656.0,east
2020-07-07,2020,7,7,1743.0,west
2020-07-08,2020,7,8,1563.0,north
2020-07-08,2020,7,8,1722.0,south
2020-07-08,2020,7,8,1758.0,east
2020-07-08,2020,7,8,1524.0,west
2020-07-09,2020,7,9,1788.0,north
2020-07-09,2020,7,9,1713.0,south
2020-07-09,2020,7,9,1596.0,east
2020-07-09,2020,7,9,1716.0,west
2020-07-10,2020,7,10,1587.0,north
2020-07-10,2020,7,10,1509.0,south
2020-07-10,2020,7,10,1698.0,east
2020-07-10,2020,7,10,1515.0,west
2020-07-11,2020,7,11,1500.0,north
2020-07-11,2020,7,11,1689.0,south
2020-07-11,2020,7,11,1554.0,east
2020-07-11,2020,7,11,1509.0,west
2020-07-12,2020,7,12,1746.0,north
2020-07-12,2020,7,12,1572.0,south
2020-07-12,2020,7,12,1773.0,east
2020-07-12,2020,7,12,1596.0,west
2020-07-13,2020,7,13,1680.0,north
2020-07-13,2020,7,13,1764.0,south
2020-07-13,2020,7,13,1782.0,east
2020-07-13,2020,7,13,1728.0,west
2020-07-14,2020,7,14,1557.0,north
2020-07-14,2020,7,14,1515.0,south
2020-07-14,2020,7,14,1695.0,east
2020-07-14,2020,7,14,1500.0,west
2020-07-15,2020,7,15,1542.0,north
2020-07-15,2020,7,15,1740.0,south
2020-07-15,2020,7,15,1647.0,east
2020-07-15,2020,7,15,1596.0,west
2020-07-16,2020,7,16,1515.0,north
2020-07-16,2020,7,16,1731.0,south
2020-07-16,2020,7,16,1605.0,east
2020-07-16,2020,7,16,1791.0,west
2020-07-17,2020,7,17,1794.0,north
2020-07-17,2020,7,17,1677.0,south
2020-07-17,2020,7,17,1641.0,east
2020-07-17,2020,7,17,1773.0,west
2020-07-18,2020,7,18,1623.0,north
2020-07-18,2020,7,18,1707.0,south
2020-07-18,2020,7,18,1749.0,east
2020-07-18,2020,7,18,1797.0,west
2020-07-19,2020,7,19,1614.0,north
2020-07-19,2020,7,19,1653.0,south
2020-07-19,2020,7,19,1674.0,east
2020-07-19,2020,7,19,1779.0,west
2020-07-20,2020,7,20,1797.0,north
2020-07-20,2020,7,20,1560.0,south
2020-07-20,2020,7,20,1638.0,east
2020-07-20,2020,7,20,1716.0,west
2020-07-21,2020,7,21,1572.0,north
2020-07-21,2020,7,21,1767.0,south
2020-07-21,2020,7,21,1689.0,east
2020-07-21,2020,7,21,1734.0,west
2020-07-22,2020,7,22,1668.0,north
2020-07-22,2020,7,22,1728.0,south
2020-07-22,2020,7,22,1668.0,east
2020-07-22,2020,7,22,1584.0,west
2020-07-23,2020,7,23,1692.0,north
2020-07-23,2020,7,23,1710.0,south
2020-07-23,2020,7,23,1758.0,east
2020-07-23,2020,7,23,1545.0,west
2020-07-24,2020,7,24,1530.0,north
2020-07-24,2020,7,24,1530.0,south
2020-07-24,2020,7,24,1575.0,east
2020-07-24,2020,7,24,1776.0,west
2020-07-25,2020,7,25,1794.0,north
2020-07-25,2020,7,25,1647.0,south
2020-07-25,2020,7,25,1611.0,east
2020-07-25,2020,7,25,1704.0,west
2020-07-26,2020,7,26,1569.0,north
2020-07-26,2020,7,26,1659.0,south
2020-07-26,2020,7,26,1575.0,east
2020-07-26,2020,7,26,1788.0,west
2020-07-27,2020,7,27,1602.0,north
2020-07-27,2020,7,27,1620.0,south
2020-07-27,2020,7,27,1530.0,east
2020-07-27,2020,7,27,1608.0,west
2020-07-28,2020,7,28,1800.0,north
2020-07-28,2020,7,28,1506.0,south
2020-07-28,2020,7,28,1608.0,east
2020-07-28,2020,7,28,1581.0,west
2020-07-29,2020,7,29,1533.0,north
2020-07-29,2020,7,29,1686.0,south
2020-07-29,2020,7,29,1773.0,east
2020-07-29,2020,7,29,1644.0,west
2020-07-30,2020,7,30,1722.0,north
2020-07-30,2020,7,30,1584.0,south
2020-07-30,2020,7,30,1596.0,east
2020-07-30,2020,7,30,1512.0,west
2020-07-31,2020,7,31,1527.0,north
2020-07-31,2020,7,31,1530.0,south
2020-07-31,2020,7,31,1533.0,east
2020-07-31,2020,7,31,1530.0,west
2020-08-01,2020,8,1,1788.0,north
2020-08-01,2020,8,1,1596.0,south
2020-08-01,2020,8,1,1680.0,east
2020-08-01,2020,8,1,1671.0,west
